Tweet,Label
"Meninos do Tumblr são assim: - › Meninas do Tumblr são assim: › › E eu, sou assim: › › Isso é bullying. http://tumblr.com/xso41h5wqq",0
Bully Stick Knotted Pizzel Bone Dog Treat. This is an exciting combination of Bully Stick and Bone. It's tied at both... http://ow.ly/6i82H,0
QUE BULLYING... PQ NO MT AGENTE VAI ASSISTIR O ULTIMO CAPITULO DA NOVELA POR ULTIMO? PQP..,0
@1porre ok então nao vai ser bullying *rejeitada*,0
@SUGARPOPJAPSMOE @LizJocson @FranceHuelgas Ate Liz bully??,0
"qualquer ofensa que falam na minha sala hoje, é bullying agora dsakraçrkaslkasçç~ç",0
@PlumsOfDoom he was just unfairly antagonized by that bully Barton that I wanted on our team! Bastad that one! Lol,1
Well @JUDiJAiKRAZi and @BGC7ShellyRay fight is about to happen and two things made it happen 1 drunk judi and 2 shelly bullying,1
@gabyzefanya : hueeeee :'( aku di bully,0
"""@MarloThomas: Too many children are dying from #bullying! I hope this new law in New Jersey helps: http://t.co/Rr47y6m""",0
@TrishSellsATL @DrBynum Wow!!!  Bully!!,1
i would never want to get bullied.,0
Frio é bullying contra os solteiros. http://t.co/zZehZ7A,0
"Lo que le hacemos a @NinelConde no es bullying? Jajaja, me parece que sí",0
My bully rocks!! Hes mean n makes me get off my ass when i wanna cry lol,1
@alex_wags Hey Alex should Ben Bernanke feel threatened? Is #rickperry a schoolyard bully? Even Wall St is trippin on this clown. Thoughts?,0
Best of luck to all of those fighting tonight in Western Kentucky! Don't let Todd Neal bully you around! http://t.co/BzmYzoo,0
@DanieelaDY akjskjaks demasiado bullying sakjkashasjkhsajka v.v,0
"Hastings: ""we're not gonna cut our way to prosperity,"" says pres needs to use bully pulpit to push for revenue in supercomte. #CBCtownhall",0
#Wheniwaslittle I was the bully that every little girl complains about . Hahaa :),1
"Straight Arrows are doing a free instore at Wooly Bully this Saturday @5pm, come on down! http://t.co/DrvooJ6",0
Q: why do u bully other kids? A: uwapenga..Next http://t.co/Jrp8C1L,0
@K4Kendra ...loved Chris till Rihanna got bullied..so Trey is my guy,1
"@lukewilliamss Jedward’s New Anti-Bullying Campaign: 
Does this shock you?
Jedward posed for the ... http://bit.ly/r3eTq9 #lukewilliamss",0
"“@EnaBilly: Hue No Action Jackson needs to keep his mouth shut about building a bully! Cause we is getting bullied by tha aint's!”
Preseason",0
Prosecutors from seven counties to address cyber bullying at school safety ... http://bit.ly/pz90Jj,0
My daddy was a bedroom bully.. & had a bully baby,0
@MCNASTY0707 damn babes ain't talk to you in a min? You still a bully? Lol,1
Cyber-Bullying(Online Bullying) - Free Games at ROBLOX.com: Free Games and Building Games! A virtual world for k... http://t.co/TjEZM2D,0
"Assistindo ao filme ""Bullying""",0
@brunnita_ @thaisingridd ;OOOOO BULLYING,0
"A professa ta ditando um texto sobre o bullying,nem sofro.",0
@wito1006 Itu beneran tayang hanya di Jakarta atau tweet yang berniat nge-bully saya? :| @Yudhi907,0
Frio é bullying contra os solteiros. http://t.co/QdAS9Mo,0
@catsgotswag Got people bully me. :(,1
feels so wrong okay to be ....crying over jongwoon's ugly hair :( did jongwoon bullied the stylist noona.......,0
"Join us this Sunday, August 28th, to discuss behavior, bullying, & sibling relationships for children with hearing loss http://t.co/C0CZz3h",0
parece que eu to sofrendo bullying não usando avatar de peace and love,0
@mj_mcr @pukulrana nice idea Bully. Sadly I'm abstaining from all alcohol this week. JJ led me astray at the weekend.,0
"og sofri #BULLING DIÁRIO um pia disse com voz de menina ""OI AMIGA"" TE ODEIO DIEGOOOOOOOOOOOO! ;( SEU VIADO!",0
@cynspitz .... Bully,0
@sand_dejesus Isso é bullying! @O_Patriarca,0
"“@PublimetroMX: Ninel Conde, víctima del bullying en Twitter, cambia su cuenta http://t.co/pFE73I7”/// aaaaaaaaaajajajajajajajahahahajahaja",0
We're a finalist for the Bully Awards 2011: http://t.co/0FdV16d,0
@charlieeEvanss whatever your just a bully.. Bye!,1
WORKPLACE BULLYING: Would A Law Protect Me? http://fb.me/YNxJGfOc,0
New blog post : One in three teachers have been bullied online by parents and pupils http://t.co/2V5qJZS,0
@SherlyTeng @OfficialTroyWee you bully him make it worst ! He's my bao bei you go bully him ! Hahaha,1
Walking in the bike lane. #bully http://t.co/WOp5dui,0
@CataVDePuelles JAJA VEZ Q TENGO RAZON TE QUEJAS X TODO PORQUE NO PUDISTE VER A CATA Y LA JUNTA ESO ES DE VIEJA CHICA JAJAJAJA EL BULLYING,0
"Pinoy Pride 101: Porke di mo pareho ang views ng iba, basta basta ka na lang i-bash at 'cyber bully'. i.e. Mideo Cruz and James Soriano",0
"@Chloe__Mathews u would think that, bully lol :D x",1
Watching bully beat down this shit funny af!,0
Tak peduli ku di bully. !!!,0
@lognonne But he also bullied him and called him out for fucking up in front of teammates. Ruined his confidence. Read that one I linked..,1
"@VinCastronovo STARVE A BULLY,FEED YOUR SOUL, STAND GRAND!!! &lt;3",0
"TEAMSTRIZZ.COM"" Check this video out -- @Big Bully Streetz ""Gon Do Ya Hustle"" http://t.co/V8hA4YL via @youtube""""""""""""""""""""",0
Isadora está fazendo bullying mentalmente,0
Rebecca Black removed from school after being bullied by classmates http://n360.to/noc85c (via @news360app) #isitFridayyet,1
@DaRealGdaddy I thought we had a truce? Why are you still bullying me? Don't make me open my trunk lol,1
Is it weird I bullied my niece into putting #neversaynever on so I had an excuse as to why I'm watching it :S #secretbelieber,1
@itsmalubitch DALÇKFÇLGDPF´HLFGPJLGHFÇDLS BULLYING ISSO TA )): GFDLHF~JÇHG´KÇHG,0
"@NanyHackabout e isso nao é legal, nao mesmo ! é bullying pooo",0
"@BasicallyBooks I'm reading it right now, different YA authors share about bullying.  It's an interesting read.",0
Bullying = frescura,0
"@panique Trust me, if your PC could even attempt Mafia 2, Bully is no problem.  It's a 4 year old PC game, lol.",0
"La Chile ya no está 100% movilizada! y el ""bullying"" de #ahoraletocaalaPUC ahora es bandera de lucha con paro prolongado!",0
"@AliAbdulahSaleh it is possible for a country to act in a fascist manner yet be other ? 

What is a bully if not fascist !!!",0
make sure your the bully in the bed room so get heads with no hands and make sure you don't play no music ASWELL ONLY WIFEY GETS THAT,0
Woiiii @chatarinawhite cepetan ke kost an gak ! gwe bully lu yaaa,0
Ke bully !!,0
"It is time to listen what our children think, live and talk about bullying. - http://t.co/EOD6WDC",0
"daí hj teve uma palestra na escola sobre bullying, drogas&alcool enfim, daí eu comecei a mexer no meu cabelo e quando eu soltei +",0
Falei em bullying e pediram pra eu seguir gente que nem conheço,0
Heidi that's no argument! Not everyone who was bullied feels the need to get a nose job and eyelid surgery #InsightSBS,0
"Cómo webearán a los hijos de la Alejandra Herrera locoh, debe ser un festín de bullying xD",0
@tweedlz I'm not a bully just an obvious stater,1
Offset Options has been selected as a @WhiteBullSummit Bully Award Finalist 2011. See the full list http://t.co/1qvPzor,0
Préndanle a @MexOpina en @CNNEE que están hablando sobre #bullying,0
@Maggot0612 see NP y hay q tratar de no particitar en el bullying jajaja y cuidarse de ello,0
"absolutely ridiculous how #philipplahm is being attacked for simply telling football fans how his coaches were. #magath was a bully, duh.",1
@gemmaloux87x @carey22c we dun bully u! Ur worse than any1 #propalittlebitch :P,1
bully beatdown. #intense,0
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/HiokLPC,0
@ItsJustChelle: She Bully Everybody lOl.,1
"@CuteMadeleine Hay niños de 12 años que sufren de bullying por gorditos en su escuela, ten cuidado jaja",0
I got bullied today lmao :),1
"@jacksta_  now while u r reading ur tweet,this  b tha last time i treat and check u. #stfu about any and all things,u bully,bully me iIgnore",1
"@miltonn eu uso a minha beeem assim, e ainda tem gente que me chama de Restart, Bullying.",0
Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.,0
"o papo é: Ou eu continuo bebendo e corro risco de não ir amanhã, ou eu paro e sofro bullying o q q 6 acham??",0
Third of teachers 'cyberbullied': Teachers as well as children are the victims of online bullying with parents r... http://t.co/U13KwEb,0
"""I'll be a bully until I'm due some respect.""

That's what a former bully told me.",1
#Nw The ant bully&lt;3,0
http://t.co/VYmSSdv Critic of WWE's Anti-bullying Campaign Issues Retraction and Apology,0
"@scottEweinberg The Nerd - Kermit, The Slob - Fozzie, The Bully - Miss Piggy. Was that all too obvious??",0
wen the water is comin up=yu go and bully the water befo it drowns yu=or be nice and try an work out why u cursed?=if yu wanna live at all,0
med./psyc.majors; Q: is hatred (et al) substitute for orgasm / cruelty-bullying substitute for foreplay?? Any goodBooks onThis? Thx.,0
Eunhyuk's parents talked about him and XIah Junsu http://t.co/0mirdou so junchan must be right. they really got bullied during school days,1
"Bully- E:)
Bully-3:)",0
@DreamingWithBTR Sisisis :/ Está pasando lo mismo que con Los Jonas! Que rabia wn! Le hacen Bullying a Niall 77 Yo lo encuentro HERMOSO *-*,0
"Denunciar é combater!Lute contra bullying,violência,assédio e abuso sexual Infanto-juvenil e de mulheres.Disque100/181. #Quebreosilêncio",0
"I don't care, if someone bullying our idol, SM*SH.. Because, I think, SM*SH is perfect idol ^^ | SMASHNGABUBURIT",0
Frio é bullying contra os solteiros. http://t.co/GymGpXt,0
"Anti-bullying workshop offers parents practical, legal solutions: With 30 percent of students nationwide being h... http://t.co/xjkhms6",0
Bully. #Subtweet,0
@BonScottDaDepre não sou ): OLHA O PRECONCEITO E O BULLYING AÍ CU,0
"""@ItGetsBetter: Help #itGetsBetter fight antigay bullying & prevent suicide. Vote now for us to win $250K http://t.co/KIzo70O"" #stormcrazies",0
@aninhabernardi_ @wandoutweasley @ACCIOEU bem feito #bullying,0
@oceanUP bullying sucks! But I sae it coming.,0
"@pretty527 Actually, I was the bullied. But I learned all the best moves, from the masters.",1
"Por cierto, antes si pasabas la prueba del chingamiento ""bulling"" de la escuela pasabas TODO! Sino te convertías en #superNena",0
Bullying co pereirao na facul #finaestampa,0
"@xCyrustyle KKKKKKKKKKKKKK, muuuito ""made in paraguai"" KKKK pobre heello, sofrendo bullying",0
"@ManuGfofs também sofro bullying por isso, vida dificil :/ hahaha",0
@bellathorne143 Bella i was bullied because everyone was mexican and i was white they hurt me and at one point i only had 1 friend! :( 20,1
ROFL @ people saying Demi bullied this girl that said her arms looked chunky or something.. She tweeted; 'who cares'. How is that bullying?,1
"Se você tem problemas com bullying, compre um cafeteira.",0
Gay Teens Sue Schools over Bullying in Michele Bachmann's District http://t.co/GVAGAVF [via @TIME] #news,0
CSUSB Health Socially Anxious Kids Are Bully Targets      (LiveScience.com) http://t.co/LH9M2CL,0
"Galau krn dipingit kshan ddwwweehh...""@DinoHutasuhut: Maksud hati ingin nge bully bocah labil itu tapi kenapa saya !""",0
#NEWMUSIC @RaspyRawls - BULLY'S #Indie #HipHop #Rap #Louisiana - http://t.co/UCCHh14,0
Best Dog Food Brand | Top Rated Best Bully Stick – 75 Ct. Bully Sticks 12″ Regular Size http://j.mp/o7rN2I,0
Buscar crear mesas de trabajo apoyadas en una red para tratar el Bullying?  como te parece esta idea..? inscribete www.colegiosporbogota.com,0
"Were talking about a spider!
“@veganpanda: @LAW1SFAB @mattdavedavies WTF do you mean?! I'll NEVER lighten up about ANY kind of bullying!!”",0
"""Frio é bullying contra os solteiros.""

#QUEROVERÃOJÁÁ",0
#TwititionBethHLamb dosomething Anti-bullying campaign VIDEO! http://twitition.com/zq87d,0
Photo: › Meu cérebro faz bullying com o meu coração. Tati Bernardi http://t.co/rEbTuEJ,0
@elenfaith2694 WTH! not again! People are just sick. Its sad to see they have nothing better to do then to bully.,1
@thaisplicando STOP THE BULLYING,0
"@WillieTspeaks @ShawnnaDior lol I wish. I just saw on the news where they've added retweet, sexting, cyber bully, and woot into Websters.",0
"@NO2Bullying PLEASE sign this petition...help stop the bullying!!!  

http://t.co/AAPpUNL",0
Never be bullied into silence. Never allow yourself to be made a victim. Accept no one's definition of your life; define yourself.,0
@ManuelaVogelS bullying? cero,0
No @paulawalnuts fuck YOU! how can you bully @MissCaraMaria  and think @laurelstucky is a bitch when she does it to you? ur not special.,1
@Damien_Doorgen @Greggy_C @gpcriss good caz anyone who let's themselves get bullied ONLINE in a friggin virtual ... http://t.co/Us1izvW,0
"@YasmineSaoudi  i can be a bully if i want , next time i see im going to throw you in the trash can , yup thats right :D",1
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro.  - tumblr,0
"I put pressure on my bb, it can't keep up with me. Does this make me a bully?",0
acho que o ebuddy sofre bullying pqe quando eu entro por lá vem menos gente falar comigo... é tão deprimente que prefiro entrar pelo msn,0
@Sgalet_xo loool stop bullying the innocent little girl,1
#flashback dulu sering di bully sama @victorjonathanm kalo lagi latihan padus -___-,0
"Bullying and prayer. Announcing a new audio chat, Aug. 30th 2-3pm EST. Join us in the store or by phone @ 617-450-2366! http://ow.ly/67Zpw",0
@simplyy_veee Hahaha nah not no more ur a bully :(,1
coba sekolah gue kayak sekolahan bully anjir asik pisan !,0
minha animação pra o projeto do bullying = 0,0
@CANIIS @NELLYSUNDIN YES SIS THATS DIFFERENT U WOULD NEVER DM ME SAYIN DONT TALK TO HER CUZ SHES A BULLY & SHIT LIKE THAT RITE?,0
@fcalderon29 tu como que eras víctima de un bully en el liceo.,0
"""@ROlivaresH: creo que no existe nada mejor que hacerle BULLYING a los amigos xD"" so true",0
"Cerca de 70% de crianças envolvidas com bullying sofrem castigo corporal, mostra pesquisa | Agencia Brasil: http://t.co/3Q1wxl9 via @AddThis",0
@YungBlack_PinUp a dam bully..lol,1
To sofrendo Bully da @marianacouto10 @Isabellegioia @annaluizafss @joaop_duarte acho que so shausa so?aiai,0
"Gostei do clipe novo da Jessie J. Trata do bullying de forma ""engraçada"" e a menininha é uma graça.",0
Internet hitmaker Rebecca Black is now being home schooled because of the bullying she was receiving at school.... http://fb.me/HvYmEzyr,1
"@VinCastronovo Guess what?!!? IM getting a tattoo that says #GRAND or ""Starve a bully,feed your soul"" on my wrist! but a real one! #WEIRD",0
Toloooong aku di bully (˘̩̩̩.˘̩ƪ),0
@gunnerblog A better justice would have been trying to win the game not bully a player and starting chaos,1
@OGlobo_Educacao Conheça nosso trabalho c educação através da Pedagogia da Cooperação c bons resultados contra bullying e abandono escolar.,0
@JLSOfficial watching marvin who went back to school and showing his bulling experience! ILOVEYOUMARVIN! :L xxx,0
Ugh summer is almost over :( I don't wanna go to school and be bullied every day :(,0
i bet the fat girl was getting bully (@YouTube http://t.co/vU0SR6g),0
dtn uK: One in three teachers have been bullied online by parents and pupils: Professor Andy Phippen from Plymou... http://t.co/ApCxnHC,0
"#SabrinaGarotaSafada fica praticando bulling com a gente , fazendo a gente senti o cheiro das empadas dela KKK",0
"Why?
Rebecca Black Pulled From School Due To Bullying - Stop The Presses! http://yhoo.it/nejlCF",0
"@GustavoDozzi Gaga jamais ia falar algo assim, ainda mais chamar uma pessoa de gorda. ela luta contra o bullying. fake demais",0
"@SarahBMaslow_RC It kinda was tho:/, + if it was a girl who bullied you, why would you be like ""stop bitching to my friend, yeah? after (c)",1
depois a vinto nao sabe porque fazem bullying com ela né,0
"@timpayton un'frikin'believable  yet AGAIN we get knocked.  Wtf is wrong with us ?

Why do we get bullied so easy into selling cheap ??",1
"@__eac whatttt? Me? Never,I seen that little shitty shit shit movie Cyber Bully. ctfu",0
Jade is bullying Kyle now. Weirdest crush ever. #neighbours,1
"@O_so_fine LMFAO!!! You damn bully!!! You won this battle, but the war is far from over.  LOL!!!",1
@bellathorne143 Bella i was bullied because everyone was mexican and i was white they hurt me and at one point i only had 1 friend! :( 16,1
"Acontece nos dias 17 e 18 - Seminário sobre BULLING  No Teatro Dix-Huit, mais informações na GEED - 3315 4942",0
@Sher_adelelee Wad happen ? Who bully you ? :(,1
"@scwjett7 I can tell lol. That, and you bully me. What happened to all those good times we shared?!",1
I will NEVER understand why people think it's okay to bully. I've been on the receiving end of it and TRUST ME. it's not okay. #staystrong,1
Isso é bullying com a cocota,0
@MichaelCole what's the point of being a heel announcer bullying JR when that storyline been done How can u promote BAstar n be the opposite,0
Frio é bullying contra os solteiros.,0
"@DieJBieber you write everything you arent capable to do while you are bullyed HAHAHA What a loser um if you know, justin is 17 now",0
"“We are all either bullies, bullied, or bystanders"" - Dr. Gross. Bullying in school is serious. Listen to what... http://t.co/pB5lyq3",0
"@Naaaholi No te haré bullying, lo juro c:",0
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais.,0
"#flashback pas SD di-bully terus, dipalak sama kakak kelas yg nakal (╥﹏╥)",0
#nw ant bully .,0
Photo: bully? are you.. for real? clearly someone hasn’t read the books. severus was bullied for no reason... http://t.co/fCSx6Zz,0
@Ladieslovesloj Lool Ikr @realmadrid Players Are Fighters!! Tryna bully Messi,0
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais. http://t.co/W3lzR8z,0
"Are you listening?  Especially when children are being bullied and harrassed at school, a sympathetic ear is so... http://fb.me/1a5Bo185z",0
I don't like war I'm more of a bedroom bully,0
Ninel vs. El Bully       @OficialNinel,0
"@S_eiler your being the official bully isn't enuff, now you have to get others on TL to bully me as well :'(",1
@chammies @colinw6 we love a bit of bully.,0
"Frio é bullying contra os solteiros.
.... kkkkkkkkkkk",0
@celie_ahn entao vc aprendeu a fazer bully!,0
"Rhett S. Daniels, litigious bully http://t.co/126exoH",0
BULLY BEATDOWN! :o,0
Why do all the bullies on bully beatdown think they can win? #idiots,0
"geente, sera que o menino saiu da escola G_G , por causa do bulling , PQP NAO SEI ESCREVER ESSA POHHA ¬.¬,",0
Study finds third of teachers have been bullied online http://t.co/rXuVcXG,1
"Photo: choijonghyun-: LOOOL niel’s like dongwoo, he’s always the one the other members bully http://t.co/lKh2WJI",0
"@Delenafan23 a bully is bullying one of my bff's and i stood up for her but now is bully bullying me on fb!! :o well, she's trying ;D HAH!",1
Is there a connection between bullying and rioting? http://t.co/IJowihI #bullying #riots  join the discussion  click the link,0
Can I train one of the #cat army to go up and retrieve strapping? Or will they sense weakness and bully me.,0
Paul and Bex are bullying me.,1
How being bullied at school can affect your self-esteem - by Sun Meilan - Helium http://t.co/0JAz5bT,0
- verdade @Mayara_Avez isso é #Bullying :/ rsrs ',0
@annie_fd_xxx oh no need for bullying bbz! Okay hang on x,0
Dehza get bullied at school /: my poor bby!,1
"Hoje eu sofri bullying, praticado pela professora contra mim :/",0
Liking the #BB13 script if Dani stays. Liking Shelly Moore more. Tired of bully Jeff and chattyazz Kalia. Hope Rachel gone Thurs at DE.,1
Just moments until @sidetrackbar  welcomes @RugbyBenCohen as he hosts a live auction to benefit his StandUp anit-bullying foundation. See ya,0
"@burnyourcosmos relaxa, o @jcarlos_ba escreve pra umm site de séries, kkkkkkkkkkkkkkkkkk #bullying",0
"@felipelemos29 Olá! Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh",0
"Billy Corgan, transphobic bully. http://t.co/ddNhaKn",0
"#laguatonacandy mi amigo deberia demandar a @Guatonsalinas por bullying, jajaja es inevitable molestarlo",0
"Me sorprendió leer en ún artículo de la revista El efecto internet, que el (ciber)bullying puede ser provocado... http://t.co/1fJkpcW",0
Its Leeteuk's turn to be bullied,0
"Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... http://tumblr.com/xju3y5jrzr",0
"Don't let crazies bully you“@rdfrs: Muslim Woman Assaults Photographer, Toronto Police Say It's ok. RichardDawkins.net http://t.co/piXnAKp”",0
"Why did Kelly attack Brie? First she attacks from behind, now she attacks unprovoked! She's a bigger bully than the Divas of Destruction!",1
@ICONicHavanaL yeah it sux i hate it then ppl bully me cuz of it seriously theres no reason for that,1
@mkristeena :( bully. ahaha,1
“@BerniceElifritz: I have never actually seen a bully steal anyones lunch money. :D” lols soo true,0
O imbecil q na época q Batman:Dark Knight passou no Cinema e q colocou avatar do coringa no orkut é o msm q fazia bullying em qlq mlq,0
Brown Thomas fired lingerie buyer in bully claim: By Aodhan O'Faolain A LINGERIE and swimsuit buyer for prestigi... http://t.co/CHbn7pq,0
Yo lala is a #lowkey bully lmao,1
Cooking... Bully beef and rice!! @RicRocstarr knows about them runnins there! LOL,0
@d_bully personally i blame Arsene. must all be gooners. Signing chamberlain instead of a centre back must have pushed them over the edge,0
@katisbanned a TI t quería decir que te vi en la tv y q salías linda pero q = t haría bullying. Se lo dije a tu kissmyass sin querer =(,0
@Mutaito09 golpear a otra persona con una botella de agua es bulling?,0
@brunakmarques Isso é bullying!,0
"KKKKKKKKKKK eu e a mamae zombando com o que a mulher fala, praticamos o bullying :p -NN",0
69% of Children Suffer Bullying at School =&gt; http://t.co/dAdyUj9 #bullying #cyberbullying,0
#oomf bullied me today ..,1
'bezza?' 'omg this is bezza' 'BECCA?' http://t.co/wY0zMfl THIS IS NOT ME OMG I AM BULLIED.,0
@meilisapuutri lo terlanjur berojol untuk di bully ha-ha muke lu sengit,0
The flood of lawsuits never materialized defying the preddictions of many.  Society was changed in a positive manner.  Anti-bullying laws,0
I hate seeing people get bullied so i officially have beef with all the shit talkers!,0
nao é bullying se a pessoa tem o cabelo igual do neymar e achar que é bonito,0
"Your rude, your racist, your disguising, you can't spell, your a bully! nobody wants you on twitter, SO JUST LEAVE",1
GENTE MINHA CASA FAZ BULLYING CMG MINHA INTERNET N TA DANDO O WIFI DAI N TEM CM MEXE NO IPAD NO INSTAGRAM SÓ DNOIT PELO IPHONE DO PAPIIIIII,0
@_NeverScreamEmi yaay this asswhole is gonna regret bullying me &gt;:D,1
@OM_Jaiiiiiiii lol of course! :D lol ima be the shortest bully :D,0
"- ""Seu merda"" - ""Isso é bullying"" - ""Só se for com a merda"". - › [Hannah F.] http://t.co/bCz9ekq",0
Government raising taxes is like the lunch room bully asking for more money cause he's an idiot. The government needs to learn how to fish.,0
Check this video out -- REBECCA BLACK BULLIED OUT OF SCHOOL! - Justin & Selena Statue? iCarly Bu... http://t.co/S6AFA8b via @youtube,0
"@AjarAjay @ranjioverrock @Raishaputra hyu.hyu kta bully aja pkknya mah.
hahaha",0
Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie http://dlvr.it/fDXH2,0
"These ladies really do remind me of the high school chicks...with all the bullying by one ""Diva"" and everyone stirring her on...",1
@50cent keep bulling rappers....#StopThatBro...bahhahahahah!,0
O que é Bullying? Deve ser aquilo que se usa para servir caféllying…,0
ei derocha @LaviniaMa_  isso é bullying,0
.......today I shall'st mostly be a-bullying and a -proddething the French for being unbearable smug twattes whom shruggeth too much...PA...,0
@a_johnson412 LOL i know  bully,0
@amyplusbaby get bullied BY looking like a horse!? Bad choice of grammar :/ what were those brain levels again!?,0
I'm gonna cyber bully some of my followers! Via the afterlife,0
Leanne is a bully,1
No se si se llama bullying o maltrato infantil lo que @BikinaCOOLebro me esta haciendo en estos momentos #JELP!!!!,0
LOOOL! I feel sorry for Yewande. I'm not going to bully her today.,0
You is a bully,1
“We need 2 start taking it seriously &encourage youth 2 tell&stand up 4 their friends.” http://ow.ly/66EGH (3 of 3)  #bullying #onlinesafety,0
Eu nao pratico Bullying como a @LoveDrunkHangov diz -'- eu so sou feliz fazendo algumas brincadeirinhas *U*IUHIDUHSIUHDSIUHD s2',0
"y u all bully eunhyuk, ""handsome when his eyes covered..""",1
Sufro y no como precious sufro de bullying en la oficina @ruth_rrh @meny18mx  http://t.co/TWVrgxY,0
"Minhaaa mãe disse q eu tava fazendo bulling :S, viu umas conversas q tava salvas aqi no pc, ass q pizada sauhasusahusahu'",0
@bullysteria Gracias Bully :3,1
@jessmenikefs @colintheriault7 stop bullying my friend,1
"Here's a great site that has tips for teens and parents regarding drug and alcohol information, bullying, and... http://t.co/f25kzcb",0
I want a strong woman who will push me around sometimes and bully me jus to let me know that she also wears pants,0
Stop Cyber Bullying! http://t.co/7s7bQdI,0
não é bullying se a @sofrobullying recebe mention de união de colírio,0
no problem @pink_supernova we need more people like casey to end bullying.,0
how to act if you see someone being bullied :) ... STOP BULLYING http://fb.me/AJlLvhSx,0
Taking a break from cyber-bullying to play Call of Duty: Black Ops ... go chew glass in the meantime http://raptr.com/momentoftru,0
I hate people who bully others for the fun of it. Grow the fuck up and stop spending your daddy's money.,1
@salomondrin nothing like a bully to share your bed!!,0
"Kibum likes to bully Kevin, he said it's his hobby. #ukissfact",1
"#Bullying: O gesto mais idiota, estúpido e irracional que um ser humano pode praticar.",0
@busywriting Is it fantasy to think Hillary would be knocking heads together and using the power of the bully pulpit to expose R bad faith?,0
@HeloisaFletcher HSAUHAUAUHSUAHUSA' Isso é bullying sua valentona! ;D sabe pra onde eu vou agora? pro niver daquelas gemeas! kkkkkkkkk',0
"Als je wordt gepest, wees bly dat je in NL woont.. Amerikaans bully's zouden je verwoesten..",0
"@juliafabbriani tambem acho, mo bullying",0
@isi_sky Some SC moments were cute. :-) Maru got bullied twice in that skit. LOL!,1
"Meek Milladelphia Hosted by We Got Now Mixtapes, 730 DIPS DJS, BULLY SQUAD DJZ, STACK UP DJS http://t.co/dwZPL35 via @DatPiffMixtapes",0
Thanks to everyone that came out to walk with us and San Benito Bully dog  group. :) It was a fun time. Especially... http://fb.me/UXFergCy,0
"@DjRomiie ""Bedroom Bully"" Mix Cd By @GappyRanks - #FreeDungloadLink : http://bit.ly/npG8EB - ☑ http://yfrog.com/khpu6tkj",0
"So Nick's mother always used to bully him? Cool, cool.",1
"I get called bully all day, but the real harassers get a pass from ppl who don't want to speak ill of any1 w/ a nose up their ass.",1
Tem uma festa de criança bombando aqui no condomínio. Pessoas sem filhos como eu sofrem bullying em momentos como esse: não são convidadas.,0
"funny. In AAB, Nicholas is suffering because of bullying but in Skins, he is the one bullying people. (sometimes....)",1
"@iTommyP @RedBullBearR @iTsuNaMii @iiDrAgZzilla @Bioluhqy Help spread the word about @Pro scrims ""@ me if you need a TS thanks.",0
cuidado con hacer bullying cabros que se enoja Mr Rojas XD (@LatorreRafa live on http://twitcam.com/62y3l),0
@ivycierra : O ! Bully,0
@Biipessoa @ericyokoyama você é muito pequena para ser bullying.,0
@Naureena_x @TomGibbons8 tom shes bullying me:( i think if we meet you in ponty you should be horrible to her for me yes? thankss;-),1
@tweetthisbihh u probably did it...bully me now u tryin 2bully my love ones lmfao,1
"Trae swift da only dude ikno dat wuz fat wid Cornrows,  beard wore Jerseys ankle soCCs n thought he was a bully #goplayatdadeliorsumm",0
Cage Facts: Bully Syndrome http://t.co/EdbsnII via @AddThis,0
@ANew92 people are mean just try to remember to look the other way or stand up for yourself with out becoming a bully,0
@caffetao OIA O BULLYING;,0
Bully terosss raka........wkwkwkwk,0
#parents Another key word 4 Bullying Prevention? THOUGHT..bring that #schools & creative ideas 2 address the issue. #moms #twitterdads,0
"Imaginar ser  pobre, negro, gay, gordo,feio e nerd. Que desgraça que deve ser. E voce ainda reclama de bullying...",0
eu cometendo atos de bullying,0
@bellathorne143   Bullying Needs To Stop Ur Such A Awesome And Amazing Person For Standing Agents It :). Love u bella&lt;3,0
@javifigue_m jajaja eso es bulling para socio?? :P Yo digo que debemos hacer un fogón de toda la toma :),0
Rashid is a bully I wish I could go back to sleep but mother nature is a ugly bitch -_-,1
"@metricjulie first example of masturbation bullying to make it on tv, so tuf is ground breaking in that sense...",0
Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie http://t.co/Z4TDjv4 @politicususa #p2b #su http://t.co/opVEU5c,0
Started watching Port v Magpies but turned it off. I hate to see bullying in the workplace,0
@BillboardChart_ http://twitpic.com/625qns - SUAHSHUASUAH' Lady Gaga sofrendo bullying *como sempre* XD,1
@KassiesUniquee I'm like this 24/7 I've been bullied and abused since I was born...,1
Lol we use to bully him !,1
Por qué tanto drama con el tema del Bullying? Siempre ha habido niños crueles que se aprovechan de otros...,0
